team,stat_name,stat_value,season
Arkansas,puntReturnTDs,1,2022
UNLV,totalYards,4227,2022
New Mexico,interceptionTDs,1,2022
Rutgers,rushingTDs,11,2022
Kentucky,interceptionYards,144,2022
Michigan State,thirdDowns,152,2022
Oklahoma State,thirdDownConversions,72,2022
Oregon State,passingTDs,16,2022
Maryland,games,13,2022
Florida International,rushingAttempts,355,2022
West Virginia,puntReturnTDs,0,2022
Wyoming,sacks,37,2022
Army,kickReturnTDs,0,2022
Washington State,penalties,70,2022
Ball State,thirdDownConversions,67,2022
Iowa State,interceptions,15,2022
Western Michigan,thirdDownConversions,58,2022
Middle Tennessee,tacklesForLoss,83,2022
Louisiana Tech,puntReturns,21,2022
Hawai'i,kickReturnYards,631,2022
Michigan State,interceptionYards,32,2022
East Carolina,puntReturnTDs,0,2022
Bowling Green,possessionTime,22628,2022
Texas,fourthDownConversions,12,2022
Air Force,fourthDownConversions,21,2022
Coastal Carolina,tacklesForLoss,79,2022
Georgia Southern,puntReturns,19,2022
Missouri,totalYards,4805,2022
North Carolina,interceptionTDs,0,2022
Buffalo,interceptionTDs,1,2022
Buffalo,rushingAttempts,512,2022
Ohio State,fourthDowns,17,2022
Liberty,games,13,2022
Vanderbilt,games,12,2022
Rice,thirdDownConversions,72,2022
Florida,turnovers,14,2022
Arizona,puntReturns,13,2022
Old Dominion,fourthDownConversions,8,2022
Boston College,tacklesForLoss,82,2022
Ohio,fourthDownConversions,6,2022
Texas A&M,passAttempts,391,2022
Notre Dame,penaltyYards,550,2022
Arizona State,interceptions,10,2022
Colorado,turnovers,22,2022
Arizona,turnovers,21,2022
New Mexico,passingTDs,3,2022
Utah,interceptionTDs,3,2022
Toledo,rushingAttempts,580,2022
Arizona State,firstDowns,254,2022
SMU,interceptionYards,113,2022
Notre Dame,firstDowns,281,2022
Army,passAttempts,104,2022
Connecticut,puntReturnTDs,0,2022
Miami,passCompletions,256,2022
Tennessee,rushingYards,2593,2022
Iowa State,firstDowns,245,2022
Florida State,kickReturnYards,389,2022
Arizona,puntReturnYards,93,2022
Georgia Tech,kickReturnTDs,0,2022
Miami (OH),passAttempts,337,2022
East Carolina,kickReturnTDs,1,2022
Florida Atlantic,kickReturnTDs,0,2022
LSU,tacklesForLoss,67,2022
Georgia State,passAttempts,297,2022
Alabama,penalties,103,2022
Purdue,sacks,27,2022
North Carolina,penaltyYards,774,2022
Alabama,rushingYards,2544,2022
Georgia,totalYards,6928,2022
Troy,thirdDownConversions,56,2022
Michigan,passingTDs,24,2022
James Madison,passCompletions,200,2022
Georgia Tech,turnovers,13,2022
Navy,thirdDownConversions,74,2022
Tennessee,totalYards,6832,2022
Florida International,totalYards,3870,2022
Northern Illinois,penaltyYards,750,2022
Florida International,fumblesRecovered,12,2022
Illinois,puntReturnYards,147,2022
NC State,sacks,28,2022
Georgia,passAttempts,464,2022
Hawai'i,passesIntercepted,10,2022
Northern Illinois,kickReturnTDs,0,2022
West Virginia,kickReturnYards,444,2022
Wisconsin,totalYards,4727,2022
Akron,kickReturnTDs,0,2022
Boston College,penalties,72,2022
Army,fourthDowns,30,2022
Tulsa,games,12,2022
South Alabama,games,13,2022
Notre Dame,passingTDs,25,2022
Navy,puntReturnYards,147,2022
Georgia,penalties,62,2022
UCLA,possessionTime,21338,2022
California,kickReturns,20,2022
UTEP,rushingYards,2006,2022
Washington State,turnovers,17,2022
Ohio State,sacks,34,2022
South Florida,fumblesRecovered,14,2022
Duke,puntReturnTDs,1,2022
Oregon,kickReturnYards,523,2022
Baylor,kickReturnTDs,0,2022
Louisiana Monroe,firstDowns,213,2022
San Diego State,possessionTime,24136,2022
LSU,turnovers,19,2022
Illinois,possessionTime,25505,2022
Florida,puntReturnTDs,0,2022
Navy,rushingTDs,22,2022
Akron,rushingYards,1026,2022
Virginia,fumblesLost,10,2022
USC,thirdDownConversions,91,2022
New Mexico State,netPassingYards,2199,2022
Fresno State,turnovers,14,2022
West Virginia,sacks,26,2022
Rice,turnovers,32,2022
UAB,totalYards,5697,2022
Texas State,totalYards,3885,2022
South Alabama,rushingAttempts,504,2022
Tulsa,totalYards,4942,2022
UT San Antonio,games,14,2022
Clemson,kickReturnTDs,0,2022
Vanderbilt,puntReturnYards,42,2022
Eastern Michigan,passCompletions,245,2022
Syracuse,penalties,112,2022
Central Michigan,puntReturnYards,111,2022
UTEP,passAttempts,380,2022
Pittsburgh,possessionTime,25923,2022
Southern Mississippi,fumblesRecovered,7,2022
Houston,sacks,28,2022
USC,passCompletions,344,2022
Middle Tennessee,interceptions,11,2022
Michigan,puntReturns,33,2022
Mississippi State,fumblesRecovered,11,2022
Northern Illinois,tacklesForLoss,55,2022
Miami (OH),puntReturnTDs,0,2022
Texas,fumblesRecovered,7,2022
Toledo,passesIntercepted,12,2022
Buffalo,kickReturns,28,2022
East Carolina,fourthDowns,29,2022
BYU,penaltyYards,692,2022
New Mexico State,fourthDownConversions,11,2022
Florida Atlantic,thirdDownConversions,81,2022
Oregon,netPassingYards,3703,2022
Florida State,rushingAttempts,509,2022
Coastal Carolina,puntReturnYards,79,2022
UMass,penalties,91,2022
Miami (OH),totalYards,3983,2022
Texas Tech,sacks,29,2022
Wisconsin,penaltyYards,751,2022
Auburn,rushingTDs,25,2022
Michigan,sacks,37,2022
Florida Atlantic,possessionTime,20769,2022
Colorado State,firstDowns,176,2022
North Texas,passAttempts,430,2022
San Diego State,puntReturnYards,176,2022
South Alabama,puntReturnTDs,1,2022
Baylor,fumblesLost,7,2022
Colorado State,sacks,22,2022
Louisiana Tech,interceptionTDs,2,2022
TCU,fourthDownConversions,14,2022
Troy,puntReturns,14,2022
Maryland,puntReturns,23,2022
Indiana,puntReturnYards,45,2022
Vanderbilt,rushingYards,1919,2022
UAB,interceptionTDs,1,2022
Florida State,penaltyYards,753,2022
Memphis,tacklesForLoss,60,2022
Illinois,penalties,83,2022
UCLA,totalYards,6546,2022
Duke,thirdDowns,171,2022
Baylor,tacklesForLoss,60,2022
Army,netPassingYards,924,2022
TCU,rushingYards,2863,2022
San Diego State,puntReturnTDs,3,2022
Bowling Green,puntReturnYards,200,2022
Florida Atlantic,tacklesForLoss,52,2022
Nevada,passCompletions,217,2022
South Carolina,fourthDownConversions,13,2022
Auburn,fourthDowns,22,2022
Syracuse,rushingYards,1860,2022
James Madison,netPassingYards,2918,2022
Vanderbilt,rushingTDs,13,2022
Minnesota,kickReturnYards,543,2022
Washington,interceptionTDs,0,2022
Mississippi State,passesIntercepted,14,2022
Michigan,totalYards,6422,2022
Boston College,puntReturns,14,2022
Syracuse,rushingTDs,21,2022
TCU,kickReturnTDs,0,2022
Akron,passCompletions,296,2022
Air Force,interceptionTDs,0,2022
Washington State,netPassingYards,3286,2022
San Diego State,interceptionTDs,0,2022
Texas A&M,rushingTDs,12,2022
Oklahoma,passAttempts,407,2022
Clemson,tacklesForLoss,106,2022
Coastal Carolina,interceptionTDs,0,2022
Kansas State,kickReturnTDs,0,2022
Ohio,passAttempts,464,2022
Florida State,puntReturnTDs,0,2022
Pittsburgh,firstDowns,279,2022
Boise State,rushingTDs,27,2022
Tennessee,passAttempts,422,2022
Washington State,rushingYards,1395,2022
Navy,penalties,46,2022
New Mexico State,interceptionYards,30,2022
Minnesota,fumblesLost,4,2022
North Carolina,rushingAttempts,509,2022
Arkansas State,puntReturnYards,96,2022
Northern Illinois,puntReturnTDs,0,2022
NC State,kickReturnYards,438,2022
Ohio State,tacklesForLoss,84,2022
Buffalo,fumblesRecovered,15,2022
North Carolina,puntReturnTDs,0,2022
Nevada,sacks,26,2022
Hawai'i,firstDowns,244,2022
Indiana,interceptionYards,10,2022
Texas State,passingTDs,19,2022
SMU,kickReturns,25,2022
Louisiana Tech,puntReturnTDs,0,2022
Florida State,fumblesRecovered,10,2022
Iowa State,rushingAttempts,394,2022
Texas State,fumblesLost,7,2022
Florida State,passesIntercepted,8,2022
Tulsa,netPassingYards,3278,2022
San José State,rushingAttempts,343,2022
Ball State,fourthDownConversions,6,2022
Texas Tech,thirdDownConversions,77,2022
BYU,netPassingYards,3246,2022
Arkansas,kickReturns,9,2022
Ohio,rushingYards,2008,2022
Oklahoma,kickReturnTDs,0,2022
USC,fumblesRecovered,11,2022
LSU,penalties,84,2022
Buffalo,rushingTDs,22,2022
UT San Antonio,passCompletions,341,2022
Florida State,games,13,2022
Georgia,thirdDowns,169,2022
UAB,tacklesForLoss,61,2022
Ball State,kickReturns,22,2022
Texas Tech,rushingYards,2073,2022
Coastal Carolina,penalties,81,2022
Utah State,rushingYards,2071,2022
Middle Tennessee,fumblesLost,7,2022
New Mexico State,kickReturnYards,267,2022
UCLA,puntReturnYards,56,2022
Arizona State,passesIntercepted,11,2022
Georgia Tech,fourthDowns,21,2022
Wake Forest,puntReturnTDs,0,2022
Georgia Southern,interceptionTDs,1,2022
NC State,netPassingYards,2939,2022
Nebraska,interceptions,13,2022
Texas A&M,games,12,2022
Mississippi State,firstDowns,296,2022
Hawai'i,games,13,2022
Air Force,puntReturns,4,2022
Coastal Carolina,games,14,2022
Alabama,sacks,38,2022
Old Dominion,kickReturnTDs,0,2022
North Carolina,passesIntercepted,9,2022
West Virginia,rushingYards,2058,2022
Wake Forest,turnovers,19,2022
Middle Tennessee,passAttempts,512,2022
Northern Illinois,turnovers,16,2022
Fresno State,rushingYards,1862,2022
West Virginia,puntReturnYards,73,2022
Texas Tech,interceptionTDs,0,2022
Connecticut,netPassingYards,1456,2022
UCF,kickReturnYards,616,2022
Oklahoma State,netPassingYards,3634,2022
UCLA,puntReturns,11,2022
Arizona,possessionTime,20202,2022
Oklahoma State,thirdDowns,204,2022
Purdue,puntReturnYards,164,2022
Stanford,rushingYards,1288,2022
Ohio,interceptionTDs,0,2022
BYU,fumblesLost,3,2022
Kent State,puntReturns,17,2022
Texas,passAttempts,405,2022
James Madison,passAttempts,327,2022
Georgia Southern,interceptions,16,2022
UCF,fumblesLost,12,2022
Miami (OH),firstDowns,223,2022
Florida Atlantic,rushingYards,2210,2022
Mississippi State,interceptionYards,294,2022
Baylor,thirdDownConversions,72,2022
Ball State,passingTDs,18,2022
South Carolina,penaltyYards,814,2022
UNLV,fourthDowns,19,2022
Utah,netPassingYards,3489,2022
Florida,tacklesForLoss,70,2022
Colorado,interceptions,10,2022
Arizona,passesIntercepted,4,2022
New Mexico,thirdDownConversions,35,2022
Colorado State,puntReturns,20,2022
East Carolina,passAttempts,484,2022
Wake Forest,passingTDs,43,2022
San Diego State,passCompletions,185,2022
Texas State,kickReturnTDs,0,2022
Marshall,sacks,37,2022
Louisiana Monroe,fourthDowns,14,2022
Eastern Michigan,rushingTDs,25,2022
UMass,fumblesLost,5,2022
Southern Mississippi,possessionTime,22334,2022
Missouri,penaltyYards,828,2022
LSU,kickReturnTDs,0,2022
Iowa,netPassingYards,2037,2022
Middle Tennessee,kickReturnYards,348,2022
South Alabama,interceptions,12,2022
Troy,rushingTDs,21,2022
Northwestern,fumblesRecovered,12,2022
Northwestern,fourthDowns,39,2022
Stanford,rushingAttempts,376,2022
Wisconsin,rushingYards,2337,2022
Texas,fourthDowns,22,2022
Hawai'i,puntReturnTDs,0,2022
Louisiana Monroe,fumblesRecovered,4,2022
Purdue,possessionTime,26767,2022
Purdue,penalties,74,2022
Purdue,interceptionYards,289,2022
Western Kentucky,fourthDownConversions,14,2022
Tennessee,fumblesLost,8,2022
Louisiana Monroe,sacks,20,2022
Oklahoma State,fourthDowns,16,2022
Iowa,rushingYards,1234,2022
New Mexico State,passAttempts,305,2022
Boise State,totalYards,5400,2022
USC,interceptions,5,2022
Kansas,possessionTime,22494,2022
Texas,rushingYards,2444,2022
Michigan State,interceptions,12,2022
Louisiana Tech,fumblesRecovered,19,2022
Louisiana Monroe,kickReturns,29,2022
Kansas State,interceptionYards,101,2022
Iowa,turnovers,17,2022
Middle Tennessee,turnovers,18,2022
Miami (OH),turnovers,11,2022
Northwestern,tacklesForLoss,54,2022
Stanford,interceptionYards,3,2022
Colorado,rushingAttempts,387,2022
Texas State,puntReturns,17,2022
Toledo,fumblesRecovered,10,2022
San José State,passesIntercepted,13,2022
Utah,puntReturnTDs,0,2022
TCU,thirdDowns,190,2022
Western Michigan,fumblesLost,8,2022
Appalachian State,kickReturns,28,2022
Bowling Green,games,13,2022
Florida State,thirdDowns,168,2022
Rutgers,kickReturnTDs,0,2022
Toledo,fumblesLost,11,2022
Duke,rushingYards,2394,2022
UTEP,passingTDs,15,2022
Houston,passAttempts,501,2022
Virginia,turnovers,22,2022
Wyoming,netPassingYards,1719,2022
Washington,kickReturns,25,2022
Eastern Michigan,passingTDs,23,2022
Texas,tacklesForLoss,87,2022
Georgia Tech,thirdDowns,180,2022
Old Dominion,puntReturns,15,2022
Florida,interceptionTDs,2,2022
Bowling Green,penalties,100,2022
Northwestern,kickReturnYards,199,2022
New Mexico State,fumblesLost,5,2022
Army,interceptionYards,74,2022
Iowa State,fourthDownConversions,15,2022
Coastal Carolina,passesIntercepted,9,2022
Kansas State,kickReturnYards,804,2022
Ohio,firstDowns,290,2022
Temple,rushingYards,989,2022
Marshall,netPassingYards,2496,2022
Liberty,fourthDowns,23,2022
NC State,tacklesForLoss,85,2022
Boston College,puntReturnTDs,0,2022
Georgia Southern,kickReturnTDs,0,2022
Indiana,penalties,60,2022
Texas A&M,thirdDownConversions,55,2022
East Carolina,interceptions,5,2022
San José State,possessionTime,20595,2022
Utah,sacks,41,2022
Kansas State,thirdDowns,195,2022
Auburn,interceptions,12,2022
Texas State,passAttempts,442,2022
South Carolina,sacks,20,2022
Florida International,passCompletions,271,2022
Tennessee,kickReturnYards,340,2022
Arkansas State,thirdDowns,167,2022
Penn State,totalYards,5637,2022
San Diego State,thirdDowns,177,2022
UCLA,sacks,28,2022
UT San Antonio,rushingTDs,28,2022
Tulsa,puntReturnYards,85,2022
San José State,tacklesForLoss,84,2022
Penn State,puntReturnTDs,0,2022
Virginia,kickReturns,20,2022
Miami (OH),rushingAttempts,483,2022
Memphis,totalYards,5492,2022
Missouri,rushingYards,2034,2022
Tulane,netPassingYards,3313,2022
BYU,puntReturnTDs,0,2022
Kansas State,passingTDs,21,2022
Wake Forest,puntReturns,18,2022
Hawai'i,thirdDownConversions,67,2022
Louisiana Tech,games,12,2022
South Carolina,interceptions,14,2022
Western Kentucky,penalties,87,2022
Western Michigan,turnovers,21,2022
Virginia Tech,fourthDowns,14,2022
Georgia Tech,penaltyYards,632,2022
UMass,interceptionTDs,1,2022
Kent State,netPassingYards,2582,2022
UCF,fumblesRecovered,15,2022
Rice,sacks,20,2022
Colorado State,fumblesRecovered,12,2022
Kentucky,penalties,74,2022
Temple,fumblesLost,11,2022
Miami,puntReturns,13,2022
Mississippi State,tacklesForLoss,83,2022
Northwestern,interceptionYards,16,2022
Penn State,netPassingYards,3283,2022
James Madison,puntReturnYards,114,2022
SMU,netPassingYards,4117,2022
Mississippi State,kickReturns,31,2022
South Alabama,netPassingYards,3496,2022
Eastern Michigan,passAttempts,393,2022
Cincinnati,rushingAttempts,426,2022
Georgia Tech,thirdDownConversions,55,2022
Mississippi State,turnovers,19,2022
James Madison,interceptionYards,97,2022
Kent State,rushingYards,2433,2022
Washington,thirdDowns,183,2022
Kansas State,netPassingYards,2947,2022
North Texas,rushingYards,2770,2022
Houston,netPassingYards,4082,2022
UTEP,fourthDowns,28,2022
NC State,kickReturnTDs,0,2022
Ole Miss,rushingTDs,33,2022
California,kickReturnYards,342,2022
Clemson,fumblesRecovered,11,2022
Louisiana Monroe,interceptionTDs,0,2022
LSU,passingTDs,23,2022
Middle Tennessee,penaltyYards,765,2022
Southern Mississippi,tacklesForLoss,102,2022
East Carolina,fourthDownConversions,13,2022
Ohio,puntReturns,15,2022
Utah State,interceptions,21,2022
UNLV,thirdDownConversions,52,2022
Washington,puntReturns,11,2022
Vanderbilt,puntReturnTDs,0,2022
Louisville,netPassingYards,2672,2022
Maryland,thirdDowns,199,2022
Syracuse,puntReturnYards,195,2022
Louisiana,fourthDownConversions,17,2022
Toledo,rushingTDs,23,2022
Georgia Tech,possessionTime,20383,2022
San Diego State,firstDowns,205,2022
San José State,thirdDowns,150,2022
Navy,kickReturnYards,471,2022
Akron,thirdDownConversions,52,2022
Vanderbilt,totalYards,4167,2022
Wake Forest,thirdDownConversions,86,2022
Southern Mississippi,firstDowns,233,2022
Southern Mississippi,thirdDownConversions,60,2022
Florida Atlantic,netPassingYards,2715,2022
Illinois,puntReturns,23,2022
Michigan State,kickReturnTDs,0,2022
UCF,kickReturns,33,2022
Ohio State,passAttempts,410,2022
Hawai'i,fumblesLost,8,2022
Western Michigan,rushingAttempts,465,2022
Vanderbilt,sacks,17,2022
Troy,games,14,2022
Florida State,turnovers,14,2022
South Carolina,fumblesLost,13,2022
San José State,turnovers,9,2022
Louisiana Tech,penalties,81,2022
South Florida,possessionTime,21226,2022
Ohio,turnovers,13,2022
Troy,thirdDowns,176,2022
Colorado State,penaltyYards,725,2022
Wyoming,possessionTime,22703,2022
Western Michigan,interceptions,13,2022
UNLV,rushingTDs,18,2022
San Diego State,passAttempts,342,2022
Georgia State,firstDowns,266,2022
TCU,interceptions,6,2022
Ball State,netPassingYards,2738,2022
Ohio,fourthDowns,17,2022
Ole Miss,fourthDowns,35,2022
Notre Dame,kickReturnYards,347,2022
Troy,puntReturnTDs,0,2022
Florida Atlantic,passCompletions,217,2022
Oregon,kickReturnTDs,0,2022
Western Kentucky,rushingYards,2032,2022
Charlotte,passesIntercepted,9,2022
West Virginia,rushingAttempts,446,2022
Ohio,penalties,69,2022
TCU,interceptionTDs,4,2022
Texas A&M,rushingAttempts,367,2022
Oklahoma State,penalties,46,2022
Western Kentucky,totalYards,6964,2022
South Florida,fumblesLost,11,2022
Georgia Southern,passAttempts,611,2022
Baylor,interceptions,11,2022
Clemson,fumblesLost,12,2022
Akron,penaltyYards,652,2022
Auburn,rushingYards,2470,2022
Nevada,possessionTime,20510,2022
Navy,interceptionYards,57,2022
Colorado,fumblesRecovered,7,2022
Boise State,interceptionTDs,1,2022
USC,interceptionTDs,3,2022
Wake Forest,puntReturnYards,134,2022
Akron,interceptionTDs,1,2022
Virginia,thirdDownConversions,44,2022
Troy,fumblesRecovered,16,2022
Southern Mississippi,penaltyYards,774,2022
California,games,12,2022
Texas Tech,passingTDs,26,2022
Southern Mississippi,interceptionTDs,3,2022
Arkansas State,fourthDownConversions,14,2022
LSU,kickReturns,17,2022
Ohio State,rushingAttempts,466,2022
James Madison,kickReturns,22,2022
Memphis,fourthDownConversions,13,2022
Miami (OH),sacks,28,2022
James Madison,puntReturnTDs,0,2022
NC State,fourthDownConversions,8,2022
Washington,kickReturnYards,487,2022
Washington,passAttempts,575,2022
Temple,passingTDs,18,2022
East Carolina,passingTDs,28,2022
Virginia,fourthDownConversions,7,2022
Washington State,passesIntercepted,12,2022
Kansas State,rushingAttempts,569,2022
Navy,fourthDowns,37,2022
Stanford,puntReturnTDs,0,2022
Air Force,totalYards,5170,2022
Houston,kickReturns,42,2022
Washington State,fourthDowns,29,2022
Ohio,tacklesForLoss,83,2022
Toledo,rushingYards,2489,2022
LSU,possessionTime,26058,2022
Arizona,interceptionYards,59,2022
LSU,rushingYards,2573,2022
Navy,kickReturnTDs,0,2022
Kansas State,penaltyYards,601,2022
Rutgers,passAttempts,332,2022
Virginia Tech,games,12,2022
Old Dominion,turnovers,18,2022
UCLA,fumblesRecovered,12,2022
Maryland,rushingAttempts,469,2022
Colorado State,rushingAttempts,385,2022
Western Kentucky,passesIntercepted,19,2022
Middle Tennessee,penalties,86,2022
Virginia Tech,kickReturnYards,505,2022
Pittsburgh,tacklesForLoss,83,2022
Clemson,puntReturns,29,2022
Fresno State,puntReturnYards,259,2022
USC,fumblesLost,2,2022
Arizona State,penaltyYards,868,2022
Ball State,fourthDowns,19,2022
Hawai'i,rushingYards,1784,2022
Indiana,interceptionTDs,0,2022
Kansas,turnovers,19,2022
Central Michigan,puntReturnTDs,0,2022
Georgia,thirdDownConversions,84,2022
Louisville,firstDowns,264,2022
UAB,fourthDownConversions,13,2022
James Madison,thirdDownConversions,60,2022
Western Michigan,kickReturns,34,2022
Nevada,passesIntercepted,11,2022
Oregon State,thirdDownConversions,67,2022
California,puntReturnYards,240,2022
Ole Miss,totalYards,6453,2022
Appalachian State,turnovers,11,2022
Georgia Southern,games,13,2022
Baylor,sacks,24,2022
Louisville,fumblesRecovered,19,2022
Kentucky,rushingAttempts,463,2022
TCU,fumblesRecovered,7,2022
Troy,firstDowns,273,2022
